full time series of predicted survey index
survey year spp area pred_survey
1 1 1 1 72153.4
1 1 2 1 5079.36
1 1 3 1 416.409
1 1 4 1 50775.7
1 2 1 1 60359.3
1 2 2 1 4475.28
1 2 3 1 412.725
1 2 4 1 50012.6
1 3 1 1 48822.4
1 3 2 1 4243.16
1 3 3 1 612.648
1 3 4 1 49846
1 4 1 1 40639.1
1 4 2 1 4545.82
1 4 3 1 1106.14
1 4 4 1 50263.3
1 5 1 1 42265.4
1 5 2 1 4990.15
1 5 3 1 1718.35
1 5 4 1 51193.6
1 6 1 1 40851.6
1 6 2 1 5419.84
1 6 3 1 2112.57
1 6 4 1 52537
1 7 1 1 36691.8
1 7 2 1 5843.27
1 7 3 1 2220.19
1 7 4 1 54186.1
1 8 1 1 35064.5
1 8 2 1 6368.56
1 8 3 1 2117.25
1 8 4 1 56038.2
1 9 1 1 33901
1 9 2 1 7369.28
1 9 3 1 1910.42
1 9 4 1 58000.5
1 10 1 1 39789.9
1 10 2 1 9235.76
1 10 3 1 1683.28
1 10 4 1 59989.9
1 11 1 1 40324.2
1 11 2 1 11646.2
1 11 3 1 1488
1 11 4 1 61933.7
1 12 1 1 36713.8
1 12 2 1 13513
1 12 3 1 1370.04
1 12 4 1 63771.2
1 13 1 1 33281.6
1 13 2 1 14483.3
1 13 3 1 1378.67
1 13 4 1 65457.4
1 14 1 1 28871.3
1 14 2 1 14604.5
1 14 3 1 1509.49
1 14 4 1 66967.3
1 15 1 1 24795.3
1 15 2 1 14264.4
1 15 3 1 1656.29
1 15 4 1 68294.8
1 16 1 1 21242
1 16 2 1 13888.5
1 16 3 1 1703.21
1 16 4 1 69444.7
1 17 1 1 18098.9
1 17 2 1 16002.4
1 17 3 1 1632.24
1 17 4 1 70428.1
1 18 1 1 16595.1
1 18 2 1 27614.1
1 18 3 1 1497.6
1 18 4 1 71259.2
1 19 1 1 15239
1 19 2 1 52262.4
1 19 3 1 1368.2
1 19 4 1 71950
1 20 1 1 14316.1
1 20 2 1 76490.3
1 20 3 1 1272.87
1 20 4 1 72506.7
1 21 1 1 17614.2
1 21 2 1 86774.8
1 21 3 1 1207.41
1 21 4 1 77651.2
1 22 1 1 20828.1
1 22 2 1 88907.2
1 22 3 1 1167.73
1 22 4 1 82429.8
1 23 1 1 22720.3
1 23 2 1 87013.6
1 23 3 1 1171.24
1 23 4 1 86799.8
1 24 1 1 23628.8
1 24 2 1 81753.4
1 24 3 1 1225.33
1 24 4 1 90740.4
